Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i4:s0)_(s_axis_tx_0_1)[2:0],Interface_(i4:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i4:s2)_(s_axis_tx_1_1)[2:0],Interface_(i4:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i4:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i4:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i4:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i4:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
0,0,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,0,0,180b180b180b180b,ff,0,1,0,"_","_","_","_","_","_","_","_"
1,1,0,180a180a180a180a,ff,0,1,0,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,0,0,180b180b180b180b,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
2,2,0,180a180a180a180a,ff,0,1,0,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
3,3,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
4,4,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
5,5,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
6,6,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
7,7,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
8,8,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
9,9,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
10,10,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
11,11,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
12,12,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,00bd47c1f40b180b,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
13,13,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
14,14,0,180a180a180a180a,ff,0,1,1,0,1807180718071807,ff,0,1,0,180e180e180e180e,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
15,15,0,180a180a180a180a,ff,0,1,1,0,00e2344da6071807,07,1,1,1,180e180e180e180e,07,0,1,1,1,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
16,16,0,00fdb1d3bc0a180a,07,0,1,1,1,5555550000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
17,17,0,0000333300000000,ff,0,1,1,0,5555550000000000,01,0,0,0,180f7d0011110000,ff,0,1,1,0,180c7d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
18,18,0,180b7d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
19,19,0,180b180b180b180b,ff,0,1,1,0,18087d0011110000,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
20,20,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,0,0,180c180c180c180c,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
21,21,0,180b180b180b180b,ff,0,1,0,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,0,0,180c180c180c180c,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
22,22,0,180b180b180b180b,ff,0,1,0,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
23,23,0,180b180b180b180b,ff,0,1,0,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
24,24,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
25,25,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
26,26,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
27,27,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
28,28,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
29,29,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
30,30,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
31,31,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
32,32,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
33,33,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,00a4f4b84d0c180c,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
34,34,0,180b180b180b180b,ff,0,1,1,0,1808180818081808,ff,0,1,0,180f180f180f180f,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
35,35,0,180b180b180b180b,ff,0,1,1,0,0091a4ac9c081808,07,1,1,1,180f180f180f180f,07,0,1,1,1,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
36,36,0,180b180b180b180b,ff,0,1,1,0,0000000000000000,07,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","_","Active","_","Stream Beat","_","Stream Beat","_"
37,37,0,00bd47c1f40b180b,07,0,1,1,1,0000000000000000,07,0,0,0,18107d0011110000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
38,38,0,0000333300000000,ff,0,1,1,0,0000000000000000,07,0,0,0,1810181018101810,ff,0,1,1,0,180d7d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
39,39,0,180c7d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
40,40,0,180c180c180c180c,ff,0,1,1,0,18097d0011110000,ff,0,1,0,1810181018101810,ff,0,1,0,0,180d180d180d180d,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
41,41,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,0,0,180d180d180d180d,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
42,42,0,180c180c180c180c,ff,0,1,0,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,0,0,180d180d180d180d,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
43,43,0,180c180c180c180c,ff,0,1,0,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
44,44,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
45,45,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
46,46,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
47,47,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
48,48,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
49,49,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
50,50,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
51,51,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
52,52,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
53,53,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,180d180d180d180d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
54,54,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,00e402aa050d180d,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
55,55,0,180c180c180c180c,ff,0,1,1,0,1809180918091809,ff,0,1,0,1810181018101810,ff,0,1,1,0,5555550000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
56,56,0,180c180c180c180c,ff,0,1,1,0,00d152bed4091809,07,1,1,1,1810181018101810,07,0,1,1,1,5555550000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
57,57,0,00a4f4b84d0c180c,07,0,1,1,1,0000000000000000,07,0,0,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
58,58,0,0000333300000000,ff,0,1,1,0,0000000000000000,07,0,0,0,18117d0011110000,ff,0,1,1,0,180e7d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
59,59,0,180d7d0011110000,ff,0,1,1,0,0000000000000000,07,0,0,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
60,60,0,180d180d180d180d,ff,0,1,1,0,0000333300000000,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
61,61,0,180d180d180d180d,ff,0,1,1,0,180a7d0011110000,ff,0,1,0,1811181118111811,ff,0,1,0,0,180e180e180e180e,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
62,62,0,180d180d180d180d,ff,0,1,0,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,0,0,180e180e180e180e,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
63,63,0,180d180d180d180d,ff,0,1,0,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
64,64,0,180d180d180d180d,ff,0,1,0,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
65,65,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
66,66,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
67,67,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
68,68,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
69,69,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
70,70,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
71,71,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
72,72,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
73,73,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,180e180e180e180e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
74,74,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,0025189cdd0e180e,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
75,75,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,ff,0,1,1,0,0000000000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
76,76,0,180d180d180d180d,ff,0,1,1,0,180a180a180a180a,ff,0,1,0,1811181118111811,07,0,1,1,1,0000000000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Last Stream","_"
77,77,0,180d180d180d180d,ff,0,1,1,0,001048880c0a180a,07,1,1,1,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
78,78,0,00e402aa050d180d,07,0,1,1,1,5555550000000000,01,0,0,0,18127d0011110000,ff,0,1,1,0,180f7d0011110000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
79,79,0,0000333300000000,ff,0,1,1,0,5555550000000000,01,0,0,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
80,80,0,180e7d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
81,81,0,180e180e180e180e,ff,0,1,1,0,180b7d0011110000,ff,0,1,0,1812181218121812,ff,0,1,0,0,180f180f180f180f,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
82,82,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,0,0,180f180f180f180f,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
83,83,0,180e180e180e180e,ff,0,1,0,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,0,0,180f180f180f180f,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
84,84,0,180e180e180e180e,ff,0,1,0,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
85,85,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
86,86,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
87,87,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
88,88,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
89,89,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
90,90,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
91,91,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
92,92,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
93,93,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,180f180f180f180f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
94,94,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,0065ee8e950f180f,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
95,95,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
96,96,0,180e180e180e180e,ff,0,1,1,0,180b180b180b180b,ff,0,1,0,1812181218121812,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
97,97,0,180e180e180e180e,ff,0,1,1,0,0050be9a440b180b,07,1,1,1,1812181218121812,07,0,1,1,1,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
98,98,0,0025189cdd0e180e,07,0,1,1,1,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
99,99,0,0000333300000000,ff,0,1,1,0,0000000000000000,01,0,0,0,18137d0011110000,ff,0,1,1,0,18107d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
100,100,0,180f7d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,1813181318131813,ff,0,1,1,0,1810181018101810,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
101,101,0,180f180f180f180f,ff,0,1,1,0,180c7d0011110000,ff,0,1,0,1813181318131813,ff,0,1,1,0,1810181018101810,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
102,102,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,1813181318131813,ff,0,1,0,0,1810181018101810,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
103,103,0,180f180f180f180f,ff,0,1,0,0,180c180c180c180c,ff,0,1,0,1813181318131813,ff,0,1,0,0,1810181018101810,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
104,104,0,180f180f180f180f,ff,0,1,0,0,180c180c180c180c,ff,0,1,0,1813181318131813,ff,0,1,1,0,1810181018101810,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
105,105,0,180f180f180f180f,ff,0,1,0,0,180c180c180c180c,ff,0,1,0,1813181318131813,ff,0,1,1,0,1810181018101810,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
106,106,0,180f180f180f180f,ff,0,1,1,0,180c180c180c180c,ff,0,1,0,1813181318131813,ff,0,1,1,0,1810181018101810,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
